,omni_id,date,century,dominant_color,dominant_color_family,palette,description,sentiment,image_url
38,9005624,1859,19,#dcdac9,Whites,"['#e7e7da', '#e4e3d5', '#dcdbc7', '#dad9c6', '#d6d5c2', '#d2d1be', '#dcd9c7', '#dfdecc', '#dcdac9', '#d8d6c3', '#c3c2ae', '#898876']","as the current exhibition impressionism, fashion, and modernity demonstrates, women in the late 19th century were regularly defined by their attire. clothing, makeup, and accessories frequently reflected not only a womans social status but also her character and morality. scholar justine de young has observed of the period, dressing fashionably and in good taste thus became one of the central concerns of a bourgeois womans daily life, as not merely her appearance but also her reputation was at stake. the same strict rules of public presentation did not necessarily apply, however, to the private, domestic sphereas the images in this gallery illustrate. shown here are women in the process of dressing or undressing; relaxing in their underclothes, nightgowns, or morning dress; or in the most private of moments: sleeping or reclining nude. henri de toulouse-lautrecs print portfolio elles most likely depicts prostitutes durin",1,"https://lakeimagesweb.artic.edu/iiif/2/498521f9-88c2-f7f4-9d68-6cfbd68ca43f/full/6000,/0/default.jpg"
39,9005627,1859,19,#a89b88,Grays,"['#dcd3c5', '#c8bdac', '#a89b88', '#8a7d6c', '#786b5a', '#483d31', '#382f26', '#968a77', '#665a4a', '#5d5042', '#524639', '#42382e']","long before whistler conceived of the portrait of his mother, his most important early models were his half-sister, deborah haden, and her family. deborah was married to the physician, print collector, and amateur artist francis seymour haden, and they had three children, annie, seymour, and arthur. during one visit in 1859, whistler created ambitious but personal depictions of the family, including the multifigure the music room , which portrays the couple along with hadens medical partner, james traer, as deeply absorbed in their respective activities. meanwhile, the severe profile of deborah in reading by lamplight anticipates arrangement in grey and black no. 1.",1,"https://lakeimagesweb.artic.edu/iiif/2/5a9a43c9-339a-ab32-8b3d-0ad7ed27f603/full/6000,/0/default.jpg"
40,9005637,1859,19,#e6e0ca,Whites,"['#ede9d4', '#e9e3ce', '#afa793', '#4e4738', '#373125', '#f5f2e2', '#ede6d2', '#e9e6d0', '#e6e0ca', '#dfd8c3', '#766e5d', '#1d1a13']","long before whistler conceived of the portrait of his mother, his most important early models were his half-sister, deborah haden, and her family. deborah was married to the physician, print collector, and amateur artist francis seymour haden, and they had three children, annie, seymour, and arthur. during one visit in 1859, whistler created ambitious but personal depictions of the family, including the the music room, which portrays the couple along with hadens medical partner, james traer, as deeply absorbed in their respective activities. meanwhile, the severe profile of deborah in reading by lamplight  anticipates arrangement in grey and black no. 1.",1,"https://lakeimagesweb.artic.edu/iiif/2/c8ce74cb-a99b-1f35-ba32-a0a508a5c146/full/6000,/0/default.jpg"
41,9005659,1878,19,#e0d9c8,Whites,"['#e8e3d6', '#e7e1d3', '#e6dfcf', '#e4ddcd', '#e0d9c8', '#d2cbb9', '#e2dccc', '#e7e0d3', '#e5decf', '#e2dcc9', '#aea690', '#797259']","this lithotint, or wash lithograph, depicts maud franklin in an informal, even seductive, pose that suggests the ease and intimacy between whistler and his model.  the line drawing of the figure and chair is heightened by bold brushstrokes and set against a subtle wash, effects created by the artists manipulation of tusche .",-1,"https://lakeimagesweb.artic.edu/iiif/2/37d68ae8-2fc5-11bf-46c8-55f7a36b8924/full/6000,/0/default.jpg"
42,9005660,1892,19,#d7cbbd,Grays,"['#e6dbcf', '#e2d7cc', '#dfd5ca', '#ddd1c4', '#d7cbbd', '#c1b5a7', '#e3d8cc', '#e1d4c8', '#ddd4c9', '#dbd0c4', '#d9d0c4', '#e1d6cb']","while most of whistlers transfer lithographs were printed in black ink, he also made seven color images using the medium. the keystone drawing for this workprinted variously in gray, black, or brownwas made in london, and the model has been identified as one of the pettigrew sisters. the eldest, hetty pettigrew, is shown in roussels untransferred drawing standing figure in a chinese gown, which is also exhibited in this gallery.",0,"https://lakeimagesweb.artic.edu/iiif/2/f228d159-fa8a-b259-ef4d-4902133663d1/full/6000,/0/default.jpg"
43,9005754,1872,19,#26221f,Blacks,"['#26221f', '#463d2c', '#433b29', '#403727', '#3d3121', '#231f1d', '#4b422f', '#372e21', '#34281c', '#2d2620', '#282421', '#26201d']","in 1872, james mcneill whistler began a large-scale portrait of scottish historian and philosopher thomas carlyle, who lived near the artist in london. whistler executed several studies, including this one, which strongly resembles the finished painting. carlyle endured numerous sittings, as whistler labored over the portrait with particular emphasis on the aesthetics of the sitters black coat. concerned with harmonious arrangements of color and form, the artist was less interested in depicting the details of carlyles face. the composition is strikingly similar to whistlers arrangement in grey and black: portrait of the artists mother , also known as whistlers mother.",-1,"https://lakeimagesweb.artic.edu/iiif/2/4b2d40d0-d0d4-e7fd-2dbf-9bd50b8c2d5b/full/6000,/0/default.jpg"
44,9005793,1884,19,#626762,Grays,"['#6f7775', '#6f8184', '#6c6d67', '#647774', '#626762', '#5c6d6a', '#4e5956', '#829296', '#7a8a8f', '#778489', '#686a65', '#5d7472']","in this intimately scaled seascape, james mcneill whistler employed the sparest of compositional elements to evoke a coastal atmosphere. broad horizontal bands of blues and gray suggest sky, ocean, and sand, with dabs of thin pigment giving economical, yet expressive form to around a dozen figures on the windswept beach. whistler dedicated much of his artistic practice to capturing the mood and color harmonies of marine scenes. coast scene, bathers was painted en plein air, a practice to which the artist returned in the 1880s. it marked a distinctive shift from his studio-produced nocturnes of the previous decade.",0,"https://lakeimagesweb.artic.edu/iiif/2/b56dd722-6e2e-5277-82b6-368a170ab795/full/6000,/0/default.jpg"
45,9005802,1987,20,#f4f4f4,Whites,"['#f7f7f6', '#f5f5f5', '#f3f3f3', '#f6f4f8', '#f5f4f1', '#f4f4f4', '#f3f4f5', '#eaeae5', '#bcbcaf', '#f4f4f6', '#74746a', '#3c3c34']","chicago architect stanley tigerman is a major figure in postmodern architecture whose projects are always framed and inspired by heady concepts of irony, rupture, humor, and allusion. since the 1960s, his architectural practice has covered a wide range of territory, from elaborate, yet subversive single family houses to sensitive designs for disadvantaged children and the homeless. exquisitely created scale models form an important thread throughout his career and communicate the complex tectonics, colors, and geometries of his work. this selection of models showcases tigermans rigorous exploration of geometry, including his interest in grids, which is the dominant structure of his momochi apartments in fukuoka, japan. in other projects, geometry allows tigerman to create subtle references to history and cultural practices, as seen in his competition project for an inter-faith chapel. the chapels 12 pavilions represent geometric abstracti",3,"https://lakeimagesweb.artic.edu/iiif/2/24d8932f-93c1-62b3-da20-a975fa2bb2f9/full/6000,/0/default.jpg"
46,9005804,1978,20,#a3a3a3,Grays,"['#cbcbcb', '#c3c3c3', '#a3a3a3', '#575757', '#e0e0e0', '#d4d4d4', '#b6b6b6', '#949494', '#7e7e7e', '#404040', '#343434', '#20201f']","the groundbreaking innovations of ludwig mies van der rohe left a lasting impact on both the practice and teaching of architecture in the united states, especially in chicago. as director of the school of architecture at the illinois institute of technology, mies stressed the importance of bold, clean designs based on structure, materials, and function. stanley tigerman was among the many architects schooled in the miesian tradition, and he based much of his work in the 1960s and 1970s on the designs of the famed architect. tigermans restless curiosity and iconoclastic spirit, however, led him to question the authority and durability of miess program. the titanic is a conceptual project that was meant to provoke architects to contend with the mies legacy, challenging them to choose sides: move beyond mies or remain cemented to the past. the photocollage pitches miess crown hall , one of the architects most iconic and reve",-1,"https://lakeimagesweb.artic.edu/iiif/2/4aa94bc3-98b9-f7dd-7ae5-0dde85f7b3af/full/6000,/0/default.jpg"
47,9005905,361,4,#717171,Grays,"['#eacf8b', '#d7bb75', '#b59956', '#84795a', '#777171', '#76694e', '#727175', '#717171', '#6f7174', '#caae67', '#574211', '#777163']","the purpose of the first portrait coins was to identify the ruler. the front side became a mirror of the sovereigns self-image. the back was often used to communicate the rulers accomplishments or intentions. the profile portrait was used because it suited the very shallow depth and limited surface of the coin. the tiny images were carved by engravers into bronze dies, one for the front and another for the back. whereas modern coinage is cast by pouring molten metal into molds, these coins were struck, one by one. coins were an excellent way for leaders to advertise their victories whether in battle or at the olympic games. emperor julian , shown dragging a captive by the hair, issued this coin as he set out to conquer the persian empire. he would be killed in combat.",-1,"https://lakeimagesweb.artic.edu/iiif/2/1afe006e-b0c6-e07e-b3b2-292888d43e89/full/6000,/0/default.jpg"
48,9005917,120,2,#727272,Grays,"['#d0a35d', '#727274', '#917953', '#e9bc74', '#6f6e6e', '#bb8e4d', '#8f6a36', '#82725c', '#727272', '#6f7275', '#6d4a1d', '#72726f']","five good roman emperorsthe roman empire, which flourished from 27 b.c. to a.d. 410, was ruled by a variety of emperors, some who inherited the throne and some who seized it. as rulers came and went, it was important to announce the transition of power quickly. since the mint regularly struck coins to pay the armies stationed throughout the empire, it was easy to change the portrait, revise names in the inscription, and publish the news. trajans cousin hadrian  recognized that rome could not defend the distant boundaries of the empire. he reduced the frontier to what could be guarded and built fortifications such as hadrians wall in britain to repel the barbarian tribes that threatened the empires fragile periphery. hadrian was a collector of carved gems that were made by the same technique as the dies used in coin production. it is thought that because of his interest in the artistic process, he was act",0,"https://lakeimagesweb.artic.edu/iiif/2/383cfa87-201d-c600-33ee-872f67878a83/full/6000,/0/default.jpg"
49,9005933,130,2,#5d5c5a,Grays,"['#d0c5b7', '#2b2b2b', '#1a1919', '#e3dacf', '#c0b4a4', '#b0a495', '#958c80', '#5d5c5a', '#3f3e3e', '#363636', '#121212', '#0e0e0e']","this elegant portrait is the intentional likeness of a young woman in her early twenties who had a delicate brow, high cheekbones, wide-set eyes, a bow-shaped mouth, and a prominent chin. her long tresses are arranged in an elaborate hairstyle, fashionable at different times during the imperial period, in which the hair was parted in the center, combed in waves over the forehead, and plaited into braids that were artfully wrapped around the head like a turban. carved of extremely fine marble by a gifted artist, this portrait head presents an elegant, aristocratic young woman. broken off at the neck, it was once part of a larger statue. the womans hair is fashionably arranged. parted at center and combed in waves over her forehead, the hair is then braided, wrapping around her head like a crown, or diadem. this elaborate hairstyle is in fact reminiscent of those worn by roman empresses in the second century. the name of the s",0,"https://lakeimagesweb.artic.edu/iiif/2/149d452d-2c95-2a82-3c67-caa990a2f9c5/full/6000,/0/default.jpg"
50,9005941,131,2,#717171,Grays,"['#837b6f', '#777169', '#756b5e', '#717171', '#707173', '#71716f', '#5e5344', '#ccc4b6', '#a09687', '#6a6256', '#4d4232', '#717173']","the good emperors dedicated themselves to the well-being of the people, but as the back of their coins indicate, each ruler had his own understanding of what made good government.although in his satires juvenal chided those in power for duping the populace with bread and circuses, feeding the people concerned all the emperors. since italy could no longer feed itself, rulers depended on the grain-growing provinces of egypt and africa to supply its food. on this coin, a figure representing the city of alexandria presents egypts crops to emperor hadrian.",1,"https://lakeimagesweb.artic.edu/iiif/2/70fd81b3-0975-6af8-905a-e95c4e097c13/full/6000,/0/default.jpg"
51,9006007,1863,19,#b1a487,Grays,"['#f3edd5', '#ebe3c2', '#e9ddb5', '#dccfad', '#f6f2db', '#ebe2bb', '#eae0ba', '#e6dcb6', '#e2d6b1', '#d1c4a3', '#b1a487', '#6a604a']","the beautiful irishwoman joanna hiffernan was whistlers muse and companion for more than six years in the 1860s. she modeled for several of his most famous figure paintings and is shown, dressed in white, in the artist in his studio elsewhere in this exhibition. hiffernan also sat for french artist gustave courbet, who portrayed her in poses that were much more sensual than her work for whistler.",2,"https://lakeimagesweb.artic.edu/iiif/2/c26cfaa3-cb1f-b10a-395b-16101e3b7b50/full/6000,/0/default.jpg"
